pozo,fecha,aceite_bpd,aceite_bpm,agua_bpd,agua_bpm,gas_mmcfpd,gas_mmcfpm,wor,gor,wc
SITIO GRANDE 1001,30/04/1988,4136.283033,124088.491,0,0,5.230233379,156.9070014,0,225.219476,0
SITIO GRANDE 1001,31/05/1988,4136.811258,128241.149,0,0,5.565483827,172.5299986,0,239.6251196,0
SITIO GRANDE 1001,30/06/1988,4132.53,123975.9,0,0,5.342066676,160.2620003,0,230.2440487,0
SITIO GRANDE 1001,31/07/1988,4132.55029,128109.059,0,0,5.10880643,158.3729993,0,220.1894084,0
SITIO GRANDE 1001,31/08/1988,4155.458065,128819.2,0,0,4.18903222,129.8599988,0,179.5518652,0
SITIO GRANDE 1001,30/09/1988,4162.5333,124875.999,0,0,4.040966713,121.2290014,0,172.9110215,0
SITIO GRANDE 1001,31/10/1988,4132.55029,128109.059,0,0,3.980225854,123.3870015,0,171.5476185,0
SITIO GRANDE 1001,30/11/1988,4115.567967,123467.039,0,0,4.03393332,121.0179996,0,174.5798279,0
SITIO GRANDE 1001,31/12/1988,4132.55029,128109.059,0,0,4.079806473,126.4740007,0,175.8395402,0
SITIO GRANDE 1001,31/01/1989,4132.55029,128109.059,0,0,3.997645115,123.9269986,0,172.2983881,0
SITIO GRANDE 1001,28/02/1989,4132.507536,115710.211,0,0,4.34842854,121.7559991,0,187.4190825,0
SITIO GRANDE 1001,31/03/1989,4136.811258,128241.149,0,0,4.583516102,142.0889992,0,197.3459322,0
SITIO GRANDE 1001,30/04/1989,4136.283033,124088.491,0,0,4.34573328,130.3719984,0,187.1319502,0
SITIO GRANDE 1001,31/05/1989,4130.906774,128058.11,0,0,3.987193559,123.6030003,0,171.9162975,0
SITIO GRANDE 1001,30/06/1989,3711.938667,111358.16,0,0,6.146133308,184.3839992,0,294.9146238,0
SITIO GRANDE 1001,31/07/1989,3390.28971,105098.981,0,0,7.481322592,231.9210004,0,393.0399488,0
SITIO GRANDE 1001,31/08/1989,3390.107097,105093.32,0,0,7.1600323,221.9610013,0,376.1808535,0
SITIO GRANDE 1001,30/09/1989,3390.31,101709.3,0,0,6.600999945,198.0299984,0,346.7891033,0
SITIO GRANDE 1001,31/10/1989,3393.982548,105213.459,0,0,8.140774149,252.3639986,0,427.2196555,0
SITIO GRANDE 1001,30/11/1989,3400.5627,102016.881,0,0,7.972966623,239.1889987,0,417.6036476,0
SITIO GRANDE 1001,31/12/1989,3450.166452,106955.16,0,0,6.632741907,205.6149991,0,342.4113679,0
SITIO GRANDE 1001,31/01/1990,3615.715194,112087.171,0,0,6.81925809,211.3970008,0,335.9216831,0
SITIO GRANDE 1001,28/02/1990,3560.14,99683.92,0,0,7.2056071,201.7569988,0,360.4944851,0
SITIO GRANDE 1001,31/03/1990,3236.286161,100324.871,0,0,6.386935532,197.9950015,0,351.5124734,0
SITIO GRANDE 1001,30/04/1990,3522.609667,105678.29,0,0,7.245799987,217.3739996,0,366.3675019,0
SITIO GRANDE 1001,31/05/1990,3539.423581,109722.131,0,0,7.329225825,227.2060006,0,368.8252856,0
SITIO GRANDE 1001,30/06/1990,3585.3,107559,0,0,7.273866698,218.216001,0,361.3557427,0
SITIO GRANDE 1001,31/07/1990,3178.296419,98527.189,0,0,6.470516086,200.5859987,0,362.6098914,0
SITIO GRANDE 1001,31/08/1990,3031.374194,93972.6,0,0,6.420451575,199.0339988,0,377.2429652,0
SITIO GRANDE 1001,30/09/1990,3002.426667,90072.8,0,0,5.95280004,178.5840012,0,353.1376397,0
SITIO GRANDE 1001,31/10/1990,3132.846097,97118.229,0,0,5.777870989,179.1140007,0,328.4913245,0
SITIO GRANDE 1001,30/11/1990,3552.801667,106584.05,0,0,6.050100043,181.5030013,0,303.3099911,0
SITIO GRANDE 1001,31/12/1990,4106.152581,127290.73,0,0,5.882774217,182.3660007,0,255.1774077,0
SITIO GRANDE 1001,31/01/1991,4371.55,135518.05,0,0,6.170032303,191.2710014,0,251.3894871,0
SITIO GRANDE 1001,28/02/1991,4371.55,122403.4,0,0,5.86775005,164.2970014,0,239.0734121,0
SITIO GRANDE 1001,31/03/1991,4371.55,135518.05,0,0,5.348741906,165.8109991,0,217.9271385,0
SITIO GRANDE 1001,30/04/1991,4371.570967,131147.129,0,0,5.234133299,157.023999,0,213.2565455,0
SITIO GRANDE 1001,31/05/1991,4405.658032,136575.399,0,0,5.908096794,183.1510006,0,238.8536828,0
SITIO GRANDE 1001,30/06/1991,4494.205,134826.15,0,0,6.900166661,207.0049998,0,273.4650478,0
SITIO GRANDE 1001,31/07/1991,4428.789,137292.459,0,0,7.26903226,225.3400001,0,292.3389823,0
SITIO GRANDE 1001,31/08/1991,4428.16,137272.96,0,0,7.272838729,225.4580006,0,292.5336144,0
SITIO GRANDE 1001,30/09/1991,4492.297033,134768.911,0,0,7.795999953,233.8799986,0,309.0996318,0
SITIO GRANDE 1001,31/10/1991,4566.337097,141556.45,0,0,7.454677423,231.0950001,0,290.7742946,0
SITIO GRANDE 1001,30/11/1991,4541.38,136241.4,0,0,7.47983333,224.3949999,0,293.358855,0
SITIO GRANDE 1001,31/12/1991,4007.33871,124227.5,0,0,6.211838756,192.5670014,0,276.0954481,0
SITIO GRANDE 1001,31/01/1992,3544.719355,109886.3,0,0,4.941967712,153.2009991,0,248.3208414,0
SITIO GRANDE 1001,29/02/1992,3391.828276,98363.02,0,0,4.396206933,127.4900011,0,230.8550582,0
SITIO GRANDE 1001,31/03/1992,3148.023258,97588.721,3.875451613,120.14,3.965129048,122.9190005,0.001231075,224.3440306,0.122956096
SITIO GRANDE 1001,30/04/1992,3075.830967,92274.929,5.870666667,176.12,4.212866666,126.386,0.001908644,243.955365,0.190500813
SITIO GRANDE 1001,31/05/1992,3042.939677,94331.13,8.136419355,252.23,4.341774221,134.5950009,0.002673868,254.1376542,0.26667376
SITIO GRANDE 1001,30/06/1992,3012.700333,90381.01,12.16066667,364.82,5.314766647,159.4429994,0.004036467,314.2124504,0.402023983
SITIO GRANDE 1001,31/07/1992,2863.755839,88776.431,135.5596452,4202.35,6.180612929,191.5990008,0.047336314,384.4064645,4.519686105
SITIO GRANDE 1001,31/08/1992,2981.257097,92418.97,192.3522581,5962.92,5.756516076,178.4519984,0.06452052,343.9184033,6.060993543
SITIO GRANDE 1001,30/09/1992,2884.824633,86544.739,246.568,7397.04,5.402133332,162.0639999,0.085470707,333.5346861,7.87406847
SITIO GRANDE 1001,31/10/1992,2863.573226,88770.77,287.1080645,8900.35,4.927612856,152.7559985,0.10026217,306.4950117,9.11257084
SITIO GRANDE 1001,30/11/1992,2823.790667,84713.72,354.9866333,10649.6,4.445999954,133.3799986,0.125712801,280.4349124,11.1673955
SITIO GRANDE 1001,31/12/1992,2753.599677,85361.59,373.3419355,11573.6,4.191677405,129.9419996,0.135583229,271.1328716,11.93952372
SITIO GRANDE 1001,31/01/1993,2706.911645,83914.261,371.5360968,11517.62,3.934193599,121.9600016,0.137254608,258.867048,12.06894279
SITIO GRANDE 1001,28/02/1993,2506.317893,70176.901,518.9025357,14529.27,3.950857161,110.6240005,0.207037797,280.7697389,17.15255295
SITIO GRANDE 1001,31/03/1993,2489.196484,77165.091,518.6206452,16077.24,4.317451621,133.8410002,0.208348617,308.9323764,17.24242608
SITIO GRANDE 1001,30/04/1993,2476.8133,74304.399,538.8433333,16165.3,4.623833365,138.7150009,0.217555087,332.5094768,17.86819253
SITIO GRANDE 1001,31/05/1993,2507.883871,77744.4,565.4912903,17530.23,3.839387071,119.0209992,0.225485437,272.6776861,18.39968311
SITIO GRANDE 1001,30/06/1993,2532.144333,75964.33,614.1136667,18423.41,3.898166662,116.9449999,0.242527118,274.1997599,19.51885912
SITIO GRANDE 1001,31/07/1993,2539.333871,78719.35,614.593871,19052.41,3.837322528,118.9569984,0.242029565,269.1557251,19.48661863
SITIO GRANDE 1001,31/08/1993,2528.60029,78386.609,604.4284194,18737.28,3.904064464,121.0259984,0.239036759,274.9995105,19.29214429
SITIO GRANDE 1001,30/09/1993,2488.743333,74662.3,606.356,18190.68,3.945799953,118.3739986,0.243639427,282.3904971,19.59084135
SITIO GRANDE 1001,31/10/1993,2286.516452,70882.01,647.4641935,20071.39,3.86529029,119.823999,0.283166208,301.0945603,22.06777317
SITIO GRANDE 1001,30/11/1993,2045.298333,61358.95,830.6993333,24920.98,3.710000052,111.3000016,0.406150692,323.0817119,28.88386673
SITIO GRANDE 1001,31/12/1993,1953.775452,60567.039,718.7035161,22279.81,3.560645182,110.3800007,0.367853693,324.6004923,26.89276603
SITIO GRANDE 1001,31/01/1994,1827.346452,56647.74,1053.473548,32657.68,3.576806442,110.8809997,0.576504553,348.633944,36.56853078
SITIO GRANDE 1001,28/02/1994,1788.157143,50068.4,1078.487893,30197.66,3.479250027,97.41900076,0.603128141,346.5573241,37.62195457
SITIO GRANDE 1001,31/03/1994,1685.496806,52250.401,1124.489677,34859.18,3.259451574,101.0429988,0.66715622,344.438527,40.01761873
SITIO GRANDE 1001,30/04/1994,1663.474367,49904.231,1119.640967,33589.23,3.077366631,92.32099892,0.673073772,329.502149,40.22977249
SITIO GRANDE 1001,31/05/1994,1516.072613,46998.251,1212.935194,37600.99,3.0224839,93.69700089,0.800050857,355.0905526,44.44601407
SITIO GRANDE 1001,30/06/1994,1484.838367,44545.151,1264.499667,37934.99,3.182233279,95.46699837,0.851607619,381.7226733,45.99287724
SITIO GRANDE 1001,31/07/1994,1451.163871,44986.08,1239.73871,38431.9,3.19280647,98.97700056,0.854306488,391.8783417,46.07148243
SITIO GRANDE 1001,31/08/1994,1385.808742,42960.071,1200.578387,37217.93,2.994806402,92.83899847,0.866337721,384.9112286,46.41912936
SITIO GRANDE 1001,30/09/1994,1240.807333,37224.22,1298.276967,38948.31,3.179500039,95.38500117,1.046316323,456.4041737,51.13169999
SITIO GRANDE 1001,31/10/1994,1254.124548,38877.861,1302.841613,40388.09,3.174677384,98.4149989,1.038845476,450.8728179,50.95263413
SITIO GRANDE 1001,30/11/1994,1261.774,37853.22,1307.711967,39231.36,3.332733347,99.98200042,1.036407444,470.4506979,50.89391355
SITIO GRANDE 1001,31/12/1994,1262.646484,39142.041,1340.967129,41569.98,2.950580664,91.46800059,1.062028958,416.2179852,51.50407581
SITIO GRANDE 1001,31/01/1995,1186.578065,36783.92,1447.917419,44885.44,2.698645139,83.6579993,1.220246238,405.0835328,54.95995071
SITIO GRANDE 1001,28/02/1995,1000.783929,28021.95,1217.991107,34103.75,2.636892902,73.83300126,1.217037037,469.2964759,54.89475443
SITIO GRANDE 1001,31/03/1995,937.4129032,29059.8,1224.723871,37966.44,2.443612856,75.75199853,1.306493506,464.2977706,56.64414414
SITIO GRANDE 1001,30/04/1995,952.5366333,28576.099,1597.639033,47929.17,2.004300042,60.12900126,1.677246814,374.7797979,62.64819535
SITIO GRANDE 1001,31/05/1995,962.1670968,29827.18,1671.110968,51804.44,1.911225754,59.24799838,1.736819907,353.7990089,63.4612421
SITIO GRANDE 1001,30/06/1995,949.79,28493.7,1735.620667,52068.62,1.767266716,53.01800149,1.827373068,331.4130684,64.63148032
SITIO GRANDE 1001,31/07/1995,872.483871,27047,1739.895161,53936.75,1.59225803,49.35999892,1.994186047,325.0507442,66.60194175
SITIO GRANDE 1001,31/08/1995,725.3790323,22486.75,1583.233581,49080.24,1.504806415,46.64899887,2.182629371,369.4968671,68.57943909
SITIO GRANDE 1001,30/09/1995,647.8909667,19436.729,1598.708333,47961.25,1.640266697,49.20800092,2.467557684,450.9284813,71.16125841
SITIO GRANDE 1001,31/10/1995,631.8203548,19586.431,1704.184194,52829.71,1.881193564,58.31700047,2.69726067,530.3163236,72.95294843
SITIO GRANDE 1001,30/11/1995,678.4813333,20354.44,1740.652667,52219.58,1.811366654,54.34099963,2.565512979,475.5143078,71.95354481
SITIO GRANDE 1001,31/12/1995,676.4793548,20970.86,1732.793548,53716.6,1.696999949,52.60699841,2.561487702,446.8095081,71.92184605
SITIO GRANDE 1001,31/01/1996,659.252871,20436.839,1733.605161,53741.76,1.340290379,41.54900175,2.629651288,362.1112308,72.44914399
SITIO GRANDE 1001,29/02/1996,633.7717241,18379.38,1695.697241,49175.22,1.156413827,33.53600097,2.675564682,324.9941478,72.79329609
SITIO GRANDE 1001,31/03/1996,627.3767742,19448.68,1678.82129,52043.46,1.113774147,34.52699855,2.675937904,316.201423,72.79605842
SITIO GRANDE 1001,30/04/1996,639.2946333,19178.839,1659.511667,49785.35,1.19460001,35.83800029,2.595847955,332.8254895,72.19014785
SITIO GRANDE 1001,31/05/1996,648.4787097,20102.84,1643.719032,50955.29,1.306548436,40.50300153,2.534730914,358.8598874,71.70930335
SITIO GRANDE 1001,30/06/1996,556.4553333,16693.66,1491.149333,44734.48,1.584366705,47.53100116,2.679728711,507.1314243,72.82408356
SITIO GRANDE 1001,31/07/1996,520.4264839,16133.221,1313.392581,40715.17,1.548903198,48.01599913,2.523685134,530.1026941,71.62061983
SITIO GRANDE 1001,31/08/1996,558.1867742,17303.79,1302.841613,40388.09,1.384806495,42.92900135,2.334060342,441.8803344,70.00654165
SITIO GRANDE 1001,30/09/1996,224.5320333,6735.961,1068.042,32041.26,0.551766643,16.5529993,4.756746662,437.6956765,82.62907752
SITIO GRANDE 1001,28/02/1997,887.7661071,24857.451,8.064678571,225.81,1.096714278,30.7079998,0.009084238,220.0341355,0.900245749
SITIO GRANDE 1001,31/03/1997,1759.576774,54546.88,12.3973871,384.32,2.37032255,73.47999905,0.007045664,239.9354128,0.699637013
SITIO GRANDE 1001,30/04/1997,1759.1243,52773.729,10.693,320.79,2.569033301,77.07099904,0.006078593,260.1167567,0.604186658
SITIO GRANDE 1001,31/05/1997,1763.431935,54666.39,7.101612903,220.15,2.657258019,82.37499859,0.004027155,268.3923599,0.40110016
SITIO GRANDE 1001,30/06/1997,1749.878,52496.34,7.128666667,213.86,2.674600005,80.23800015,0.004073808,272.2364007,0.405727924
SITIO GRANDE 1001,31/07/1997,1597.66,49527.46,6.492903226,201.28,2.507774198,77.74100013,0.004064008,279.5755525,0.404755882
SITIO GRANDE 1001,31/08/1997,1602.529677,49678.42,6.492903226,201.28,2.640354809,81.85099907,0.004051659,293.4616359,0.403530895
SITIO GRANDE 1001,30/09/1997,1603.95,48118.5,6.499666667,194.99,2.831333353,84.9400006,0.004052288,314.4092418,0.403593282
SITIO GRANDE 1001,31/10/1997,1570.470968,48684.6,19.07290323,591.26,2.365322558,73.3249993,0.012144703,268.2597933,1.199897881
SITIO GRANDE 1001,30/11/1997,1107.04,33211.2,181.781,5453.43,1.656100043,49.68300129,0.164204545,266.4516288,14.10444119
SITIO GRANDE 1001,31/12/1997,1107.04,34318.24,181.8215806,5636.47,1.610645141,49.92999936,0.164241202,259.1383431,14.10714567
SITIO GRANDE 1001,31/01/1998,1107.04,34318.24,181.8215806,5636.47,1.454903213,45.10199959,0.164241202,234.0808651,14.10714567
SITIO GRANDE 1001,28/02/1998,1141.432821,31960.119,163.3153571,4572.83,1.474071397,41.27399912,0.143079254,230.0187755,12.51700212
SITIO GRANDE 1001,31/03/1998,1127.127419,34940.95,231.532871,7177.52,1.285580618,39.85299916,0.205418542,203.1521512,17.04126283
SITIO GRANDE 1001,30/04/1998,1031.56,30946.8,396.27,11888.1,0.994000036,29.82000107,0.384146341,171.627561,27.75330396
SITIO GRANDE 1001,31/05/1998,934.7751613,28978.03,488.5909677,15146.32,0.98032263,30.39000152,0.522682874,186.7914478,34.32644334
SITIO GRANDE 1001,30/06/1998,733.414,22002.42,612.2266667,18366.8,1.024133363,30.72400089,0.834762722,248.7152659,45.49703958
SITIO GRANDE 1001,31/07/1998,563.0564516,17454.75,755.6116129,23423.96,1.010387059,31.32199883,1.341981982,319.6178018,57.30112325
SITIO GRANDE 1001,31/08/1998,487.3735484,15108.58,741.8344839,22996.87,0.855096817,26.50800134,1.522106578,312.4988759,60.35060497
SITIO GRANDE 1001,30/09/1998,522.0909667,15662.729,742.849,22285.47,0.897033286,26.91099857,1.422834424,306.0254207,58.72602808
SITIO GRANDE 1001,31/10/1998,394.2409677,12221.47,885.063871,27436.98,0.854967748,26.50400018,2.244981987,386.2629954,69.18318795
SITIO GRANDE 1001,30/11/1998,331.2733333,9938.2,894.2283333,26826.85,0.851766668,25.55300003,2.699367089,457.9618354,72.96834902
SITIO GRANDE 1001,31/12/1998,325.0509677,10076.58,926.2532258,28713.85,0.841612868,26.08999889,2.849563046,461.1646692,74.02302578
SITIO GRANDE 1001,31/01/1999,329.9206452,10227.54,932.5432258,28908.84,0.778548332,24.13499829,2.826568266,420.3114391,73.86692382
SITIO GRANDE 1001,28/02/1999,325.5075,9114.21,939.2317857,26298.49,0.667321454,18.68500071,2.885438233,365.1482402,74.26287744
SITIO GRANDE 1001,31/03/1999,320.79,9944.49,956.8916129,29663.64,0.529838747,16.42500117,2.982922201,294.1833017,74.8928061
SITIO GRANDE 1001,30/04/1999,537.1450333,16114.351,742.4296667,22272.89,0.440799969,13.22399907,1.38217729,146.1655802,58.02159629
SITIO GRANDE 1001,31/05/1999,483.5386774,14989.699,779.5339032,24165.55,0.452967759,14.04200052,1.612143846,166.8519156,61.71726908
SITIO GRANDE 1001,30/06/1999,345.95,10378.5,884.1643333,26524.93,0.526533348,15.79600045,2.555757576,271.0863636,71.87659792
SITIO GRANDE 1001,31/07/1999,305.5519677,9472.111,905.5368065,28071.64,0.535612929,16.60400079,2.963609801,312.2202669,74.77047313
SITIO GRANDE 1001,31/08/1999,289.34,8969.54,842.0483871,26103.5,0.50012906,15.50400085,2.910238429,307.8709677,74.42611191
SITIO GRANDE 1001,30/09/1999,275.9003667,8277.011,857.956,25738.68,0.37539997,11.26199909,3.109658789,242.3466829,75.66707964
SITIO GRANDE 1001,31/10/1999,231.2893871,7169.971,898.8612903,27864.7,0.415032252,12.86599983,3.886305816,319.6106676,79.53464155
SITIO GRANDE 1001,30/11/1999,226.44,6793.2,897.3523667,26920.57,0.460399981,13.81199941,3.96287037,362.1406481,79.85037034
SITIO GRANDE 1001,31/12/1999,226.4197097,7019.011,904.7454839,28047.11,0.312225807,9.679000004,3.995877767,245.612062,79.98349746
SITIO GRANDE 1001,31/01/2000,233.9670333,7019.011,934.9036667,28047.11,0.282433316,8.472999467,3.995877767,215.0088718,79.98349746
SITIO GRANDE 1001,29/02/2000,48.58482759,1408.96,193.6886207,5616.97,0.058482726,1.695999062,3.986607143,214.3986607,79.94628469
SITIO GRANDE 1001,31/03/2000,178.5548387,5535.2,100.4168065,3112.92,0.251064506,7.78299967,0.562386364,250.4429545,35.99534512
SITIO GRANDE 1001,30/04/2000,345.95,10378.5,194.5706667,5837.12,0.48570002,14.5710006,0.562424242,250.0632727,35.99689682
SITIO GRANDE 1001,31/05/2000,345.95,10724.45,194.5841935,6032.11,0.483064541,14.97500077,0.562463343,248.706393,35.9984985
SITIO GRANDE 1001,30/06/2000,245.1003333,7353.01,137.7300333,4131.9,0.342533285,10.27599854,0.561933276,248.9166809,35.97677857
SITIO GRANDE 1001,31/07/2000,25.16,779.96,14.00032258,434.01,0.031290305,0.969999459,0.556451613,221.5104839,35.75129534
SITIO GRANDE 1001,31/08/2000,26.39770968,818.329,101.4516129,3145,0.044032305,1.365001442,3.84319754,297.0983859,79.35248373
SITIO GRANDE 1001,31/10/2002,42.81258065,1327.19,276.131,8560.06,0.061709704,1.91300083,6.449763033,256.7303318,86.57675425
SITIO GRANDE 1001,30/04/2003,63.73866667,1912.16,888.3996,26651.99,0.103129989,3.093899678,13.93815789,288.1888158,93.30573417
SITIO GRANDE 1001,31/05/2003,110.5822581,3428.05,1548.395097,48000.25,0.18904631,5.860435619,14.00220183,304.4933945,93.33431178
SITIO GRANDE 1001,30/06/2003,105.8607,3175.821,1477.982267,44339.47,0.243481555,7.304446639,13.96157655,409.6627055,93.31621239
SITIO GRANDE 1001,31/07/2003,58.03032258,1798.94,808.3867419,25059.99,0.162925052,5.050676611,13.93041958,500.0667832,93.30226458
SITIO GRANDE 1001,31/08/2003,14.20322581,440.3,2.029032258,62.9,0.008316042,0.25779731,0.142857143,104.2857143,12.5
SITIO GRANDE 1001,30/09/2003,270.6796667,8120.39,226.8803,6806.41,0.142870563,4.286116887,0.838187452,94.01177382,45.59858413
SITIO GRANDE 1001,31/10/2003,144.2641935,4472.19,294.940129,9143.14,0.053142586,1.647420161,2.044444444,65.61139241,67.15328465
SITIO GRANDE 1001,30/11/2003,144.67,4340.1,296.0074,8880.22,0.047992324,1.439769725,2.046086957,59.08652174,67.17099628
SITIO GRANDE 1001,31/12/2003,144.6902903,4485.399,296.198129,9182.14,0.051536337,1.597626434,2.047118216,63.44089188,67.18210686
SITIO GRANDE 1001,31/01/2004,147.2874516,4565.911,308.0679677,9550.11,0.04025853,1.248014435,2.091610415,48.68411627,67.65439801
SITIO GRANDE 1001,29/02/2004,226.4616897,6567.389,665.1566552,19289.54,0.038517134,1.116996898,2.937170769,30.29384159,74.6010509
SITIO GRANDE 1001,31/03/2004,100.64,3119.84,389.9394194,12088.12,0.018853379,0.584454754,3.874596774,33.36673387,79.48548267
SITIO GRANDE 1001,30/04/2004,100.4722667,3014.168,389.6026,11688.08,0.034090222,1.022706649,3.877712855,60.4336394,79.49858818
SITIO GRANDE 1001,31/05/2004,81.97290323,2541.16,390.3655161,12101.33,0.024697392,0.765619165,4.762128713,53.66311881,82.64530263
SITIO GRANDE 1001,30/06/2004,75.45903333,2263.771,390.4203,11712.61,0.02267192,0.680157591,5.173937205,53.51458739,83.80288028
SITIO GRANDE 1001,31/07/2004,75.48,2339.88,390.4872581,12105.11,0.018978689,0.588339371,5.173387097,44.78467742,83.80143697
SITIO GRANDE 1001,31/08/2004,75.48,2339.88,390.4872581,12105.11,0.075254031,2.332874956,5.173387097,177.5795699,83.80143697
SITIO GRANDE 1001,30/09/2004,75.45903333,2263.771,390.6719,11720.16,0.143151197,4.294535912,5.177271464,337.892748,83.81162288
SITIO GRANDE 1001,31/10/2004,75.58145161,2343.025,391.3597419,12132.15,0.200708819,6.221973392,5.177986577,472.9838926,83.81349675
SITIO GRANDE 1001,30/11/2004,69.21096667,2076.329,396.1022667,11883.07,0.150873109,4.526193281,5.723114208,388.2684035,85.12594062
SITIO GRANDE 1001,31/12/2004,56.61,1754.91,407.652871,12637.24,0.117550105,3.644053264,7.201075269,369.8494624,87.80647699
SITIO GRANDE 1001,31/01/2005,56.61,1754.91,408.0992581,12651.08,0.12373576,3.835808553,7.208960573,389.3114695,87.81818975
SITIO GRANDE 1001,28/02/2005,56.61,1585.08,407.8615714,11420.12,0.123939588,3.470308471,7.204761905,389.9527778,87.81195589
SITIO GRANDE 1001,31/03/2005,56.61,1754.91,390.3046452,12099.44,0.122015592,3.782483356,6.894623656,383.8992832,87.33315173
